"ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predicted_price","profit","buy"
9445,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N10","C",157,5,5.1,2.4,183,87,"Average","owner-occupied",51.596138,-0.139975,126,88,3,"alexandra palace","Thames Water",64800,"Haringey","rail",0,1,0,1.1514542,811000,1078489.74763948,0.329827062440793,0
10276,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","E",76,4,5.7,2.2,425,162,"Average","owner-occupied",51.429637,0.048859,41,62,4,"mottingham","Thames Water",45800,"Greenwich","rail",0,1,0,1.065701,277000,368221.70989323,0.329320252322128,0
1817,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","F",63,4,8.6,1.1,808,100,"Good","owner-occupied",51.475058,0.116242,79,57,4,"welling","Thames Water",57600,"Bexley","rail",0,1,0,1.1539398,349000,463912.640443552,0.329262580067483,0
13927,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW18","C",71.1,3,2.1,2,194,191,"Good","owner-occupied",51.463968,-0.190871,65,8,2,"wandsworth town","Thames Water",75500,"Wandsworth","rail",0,1,0,0.2908152,529000,702457.52570607,0.327897024019036,0
1472,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT4","C",47.76,2,1.5,1.5,168,163,"Good","owner-occupied",51.38061,-0.228144,34,35,4,"worcester park","SES Water",55400,"Sutton","rail",0,1,0,1.109199,302000,400589.389847406,0.326454933269556,0
7722,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E17","D",74.21,4,4.7,3.2,379,257,"Poor","owner-occupied",51.577436,-0.019981,119,17,3,"walthamstow queens road","Thames Water",50500,"Waltham Forest","light_rail",0,0,1,0.4374656,495000,656354.332927377,0.325968349348237,0
3616,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","F",85,4,8.1,1,567,68,"Average","rental (private)",51.539149,0.116315,86,8,5,"becontree","Essex & Suffolk Water",39500,"Barking and Dagenham","tube",1,0,0,0.5269472,271000,359191.269222545,0.325429037721568,0
2366,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","C",99.98,4,3.6,3.5,171,163,"Average","owner-occupied",51.470505,-0.152788,134,4,2,"queenstown road","Thames Water",58900,"Wandsworth","rail",0,1,0,0.6145646,1033000,1368996.653732,0.325262975539208,0
14781,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","D",118,5,5.7,2.2,275,104,"Average","owner-occupied",51.580232,0.067692,185,27,4,"gants hill","Thames Water",55100,"Redbridge","tube",1,0,0,0.282737,403000,533959.1206444,0.324960597132505,0
8192,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM11","B",40,2,1.3,1.2,187,181,"Average","owner-occupied",51.563347,0.222546,67,27,6,"emerson park","Essex & Suffolk Water",43600,"Havering","light_rail",0,0,1,0.6189144,177000,234490.592787777,0.324805608970492,0
9200,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"E15","C",89,4,3,1.5,188,97,"Good","owner-occupied",51.549235,0.009141,192,11,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.3256136,560000,741488.645404191,0.324086866793197,0
15090,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","C",65,3,1.8,1.1,156,97,"Average","rental (private)",51.482369,-0.069195,93,8,2,"queens road peckham","Thames Water",43200,"Southwark","light_rail",0,1,1,0.978705,364000,481764.913521396,0.323529982201637,0
5015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW2","E",78,5,5.2,1.6,375,117,"Average","owner-occupied",51.446688,-0.367564,102,23,5,"whitton","Thames Water",55400,"Richmond upon Thames","rail",0,1,0,0.7189598,416000,550305.690395012,0.322850217295703,0
3311,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"DA8","D",59.88,3,3.9,3.6,429,400,"Very Poor","owner-occupied",51.487445,0.174072,126,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,1.012882,222000,293519.038840496,0.322157832614847,0
11951,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW1","D",67,3,2.9,0.8,253,69,"Average","owner-occupied",51.44733,-0.335206,44,14,5,"twickenham","Thames Water",70600,"Richmond upon Thames","rail",0,1,0,0.5101694,547000,722353.350566025,0.320572852954343,0
14673,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N11","D",145,5,6.5,3.9,236,139,"Average","owner-occupied",51.618022,-0.149116,53,60,4,"new southgate","Affinity Water",54300,"Barnet","rail",0,1,0,0.397696,382000,503994.125809465,0.319356350286557,0
2648,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG8","D",86,4,3.8,2.2,248,141,"Average","owner-occupied",51.607814,0.009589,107,38,4,"highams park","Thames Water",62400,"Redbridge","light_rail",0,0,1,0.640042,416000,548554.732588129,0.31864118410608,0
9096,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE19","D",44,2,2.1,1.2,243,146,"Very Poor","owner-occupied",51.42809,-0.075828,58,102,3,"gipsy hill","Thames Water",56500,"Croydon","rail",0,1,0,0.8991658,261000,343517.311028258,0.316158279801753,0
15093,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E6","D",90,5,4.8,1.9,278,106,"Good","owner-occupied",51.526847,0.046358,142,6,3,"upton park","Thames Water",48300,"Newham","tube",2,0,0,1.0619726,375000,493512.655206919,0.316033747218451,0
3791,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N22","D",67,4,2.8,1.2,239,95,"Average","owner-occupied",51.598949,-0.113477,114,36,3,"wood green","Thames Water",49400,"Haringey","tube",1,0,0,0.2398604,633000,832956.166731368,0.315886519322856,0
12117,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE14","C",82,4,2.9,1,182,60,"Average","owner-occupied",51.48045,-0.052124,139,3,2,"queens road peckham","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.7127458,522000,686709.311433568,0.315535079374652,0
3742,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E3","C",63,3,1.8,2,174,186,"Average","rental (private)",51.525181,-0.008771,146,6,2,"bromley-by-bow","Thames Water",48300,"Tower Hamlets","tube",2,0,0,0.21749,311000,408751.193669332,0.31431251983708,0
3081,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM6","D",53,4,3.4,2.4,378,272,"Very Poor","owner-occupied",51.574825,0.118189,86,18,4,"goodmayes","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.9140794,179000,235210.360969182,0.314024362956324,0
12565,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N15","E",55,3,3.7,0.3,382,27,"Very Poor","owner-occupied",51.587984,-0.091964,131,21,3,"turnpike lane","Thames Water",47000,"Haringey","tube",1,0,0,0.6164288,319000,418983.080433799,0.313426584431971,0
14482,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"N14","D",122,6,5.3,2.2,246,100,"Good","owner-occupied",51.629386,-0.124568,107,69,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.4144738,850000,1116177.01342537,0.313149427559262,0
823,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","B",45.74,2,0.8,0.8,87,87,"Good","owner-occupied",51.41019,-0.138454,63,31,3,"streatham common","Thames Water",53700,"Croydon","rail",0,1,0,1.0103964,264000,346670.002206206,0.313143947750779,0
14015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","D",116,6,4.9,2,242,95,"Good","owner-occupied",51.50154,-0.260501,39,11,3,"south acton","Thames Water",72900,"Hounslow","light_rail",0,0,1,0.6381778,879000,1153160.82755527,0.31190082770793,0
8334,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W5","D",38,2,2.6,1.3,356,171,"Average","rental (private)",51.51991,-0.294739,40,42,3,"north ealing","Thames Water",62800,"Ealing","tube",1,0,0,0.4759924,342000,448294.921222472,0.310803863223601,0
9164,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW4","D",92,6,3.6,1.1,202,59,"Very Poor","rental (private)",51.588751,-0.215785,86,62,3,"hendon central","Thames Water",54400,"Barnet","tube",1,0,0,0.7810998,869000,1138716.01972933,0.310375166546982,0
1766,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW17","D",130,7,6.1,2,267,84,"Poor","owner-occupied",51.433967,-0.156708,177,34,3,"tooting bec","Thames Water",61600,"Wandsworth","tube",1,0,0,0.3548194,818000,1071395.0555849,0.309773906583008,0
7793,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM5","C",52,2,1.8,1.3,193,145,"Average","owner-occupied",51.608976,0.174458,52,80,6,"gidea park","Essex & Suffolk Water",42400,"Havering","rail",0,1,0,3.1772182,129000,168936.539725481,0.309585579267297,0
8005,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",47,2,1.5,0.9,185,111,"Very Poor","owner-occupied",51.533056,-0.107609,108,40,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.2696876,396000,518593.429134425,0.309579366501073,0
10642,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","D",118,5,4.9,2,234,96,"Average","owner-occupied",51.611263,-0.107579,133,31,3,"bowes park","Thames Water",52200,"Enfield","rail",0,1,0,0.6655194,535000,698886.030767206,0.306329029471414,0
9436,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"NW11","E",199,10,11,3.1,304,87,"Average","owner-occupied",51.582763,-0.206999,59,58,3,"brent cross","Thames Water",49600,"Barnet","tube",1,0,0,0.5573958,1343000,1754173.83979726,0.306160714666614,0
9334,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",70,4,2.3,1.3,184,108,"Good","rental (private)",51.531158,-0.080972,50,23,1,"hoxton","Thames Water",54300,"Islington","light_rail",0,0,1,0.329342,378000,493703.217228096,0.306093167270094,0
10807,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","F",90.84,5,8.2,6.6,495,386,"Very Poor","owner-occupied",51.464957,-0.153948,81,20,2,"clapham common","Thames Water",80600,"Wandsworth","tube",1,0,0,0.8867378,1017000,1326441.65410507,0.304269079749332,0
9820,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","D",45.77,2,2.7,2.6,386,384,"Average","owner-occupied",51.435176,0.076472,34,46,4,"new eltham","Thames Water",59300,"Greenwich","rail",0,1,0,0.3753256,199000,259534.287303555,0.304192398510329,0
1252,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN1","D",78,3,3.1,1,226,70,"Average","owner-occupied",51.651569,-0.073419,105,29,5,"enfield town","Thames Water",49900,"Enfield","light_rail",0,0,1,0.4144738,432000,563277.514878734,0.303883136293365,0
8551,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","E",87,4,4.8,2,290,118,"Good","owner-occupied",51.523221,0.03253,66,5,3,"prince regent","Thames Water",45200,"Newham","light_rail",0,0,1,1.3229606,443000,577505.513607691,0.303624184216007,0
11892,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR7","D",95,7,4.5,1.8,269,107,"Average","owner-occupied",51.395092,-0.129465,69,33,3,"therapia lane","Thames Water",47200,"Croydon","light_rail",0,0,1,0.8718242,385000,501770.939725501,0.303301142144157,0
7605,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W3","E",132,6,7.3,3,313,127,"Average","owner-occupied",51.506834,-0.277374,47,30,3,"acton town","Thames Water",58600,"Ealing","tube",2,0,0,0.2504242,1025000,1335827.48227491,0.30324632417064,0
8401,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW13","C",98,6,2.6,1.2,149,66,"Good","owner-occupied",51.440932,-0.416633,83,16,6,"feltham","Affinity Water",53700,"Hounslow","rail",0,1,0,0.6965894,307000,399999.507797889,0.302929992827001,0
15069,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",96,5,4.3,2.2,253,128,"Average","owner-occupied",51.436267,0.064594,57,54,4,"new eltham","Thames Water",52100,"Greenwich","rail",0,1,0,0.4617002,354000,460818.30703384,0.301746630039097,0
1057,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","E",97.3,5,6.5,5.7,303,266,"Average","owner-occupied",51.49138,-0.257589,100,8,2,"turnham green","Thames Water",60700,"Hounslow","tube",2,0,0,0.4486508,930000,1210362.03614931,0.301464554999262,0
11235,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",66,5,2.9,1.1,250,95,"Good","owner-occupied",51.543075,-0.448954,35,41,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.941421,359000,467043.14879165,0.300955846216296,0
12086,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N21","D",99,5,3.6,1.3,208,70,"Average","owner-occupied",51.648299,-0.109564,18,59,5,"grange park","Thames Water",61700,"Enfield","rail",0,1,0,0.826462,557000,724089.745944818,0.299981590565202,0
1672,NA,NA,"T","N","F",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",89,4,4,1.7,240,100,"Average","owner-occupied",51.576238,-0.03217,147,9,3,"st james street","Thames Water",48100,"Waltham Forest","light_rail",0,0,1,0.5629884,453000,587871.332101365,0.297729209936789,0
1190,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA8","C",94,5,2.9,1.2,160,64,"Average","owner-occupied",51.473673,0.194038,111,7,6,"slade green","Thames Water",44200,"Bexley","rail",0,1,0,0.5114122,385000,499364.767851962,0.297051345070032,0
10122,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"IG7","D",81,4,3.2,2,227,137,"Average","rental (private)",51.614699,0.109702,57,64,4,"grange hill","Thames Water",41800,"Redbridge","tube",1,0,0,0.925886,316000,409684.769150213,0.296470788450041,0
12433,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N17","D",101,5,5.1,2.3,285,127,"Average","rental (private)",51.592717,-0.090116,98,20,3,"turnpike lane","Thames Water",47000,"Haringey","tube",1,0,0,0.671112,596000,771486.322301896,0.29444013809043,0
14382,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E5","D",66,3,3.4,2.8,265,221,"Poor","owner-occupied",51.569186,-0.054682,94,19,2,"clapton","Thames Water",44600,"Hackney","light_rail",0,0,1,0.5729308,311000,402381.982490171,0.293832741125951,0
7654,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW9","D",94,4,3.6,1.7,217,98,"Poor","owner-occupied",51.473397,-0.288843,84,10,3,"kew gardens","Thames Water",71700,"Richmond upon Thames","tube",1,0,1,0.5201118,712000,920764.288646905,0.293208270571496,0
4271,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",71.1,2,2.2,2,208,189,"Good","rental (private)",51.50364,-0.117531,75,14,1,"waterloo","Thames Water",53600,"Southwark","tube",5,1,0,0.3026218,653000,844208.542102082,0.292815531549896,0
3376,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW19","F",80,4,6.3,2.5,449,174,"Very Poor","owner-occupied",51.409979,-0.205038,59,17,3,"merton park","Thames Water",72900,"Merton","light_rail",0,0,1,0.438087,753000,971180.95210427,0.289748940377517,0
616,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG1","D",33.49,2,2,2,363,356,"Good","rental (private)",51.556349,0.070129,181,10,4,"ilford","Essex & Suffolk Water",43800,"Redbridge","rail",0,1,0,0.4617002,210000,270545.796868441,0.288313318421148,0
4173,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",86.48,5,5.3,4.2,275,218,"Good","owner-occupied",51.397559,-0.236345,92,18,4,"motspur park","Thames Water",67300,"Kingston upon Thames","rail",0,1,0,0.2870868,531000,683864.238879746,0.287879922560727,0
5655,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E9","C",46.1,2,1.7,1.7,250,240,"Average","rental (private)",51.543623,-0.029006,45,13,2,"hackney wick","Thames Water",46500,"Hackney","light_rail",0,0,1,0.2709304,313000,402927.715964954,0.287308996693144,0
90,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","D",110.94,4,4.2,3.2,226,173,"Average","owner-occupied",51.479019,-0.170993,58,6,2,"battersea park","Thames Water",63200,"Wandsworth","light_rail",0,1,1,1.1657464,1127000,1450345.29531322,0.286907981644387,0
448,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N14","D",142,8,5.3,2.4,210,94,"Good","rental (private)",51.625025,-0.131379,62,64,4,"arnos grove","Thames Water",61300,"Enfield","tube",1,0,0,0.7947706,674000,867105.382200295,0.286506501780853,0
1133,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N15","D",145,7,4.9,2.7,190,105,"Average","owner-occupied",51.585579,-0.098387,71,20,3,"turnpike lane","Thames Water",48900,"Haringey","tube",1,0,0,0.4977414,660000,849081.559009683,0.286487210620732,0
10496,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA5","D",95,5,3.8,1,235,64,"Good","owner-occupied",51.448969,0.133687,69,35,6,"bexley","Thames Water",54000,"Bexley","rail",0,1,0,1.0023182,341000,438316.583947191,0.285385876677979,0
5265,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"EN5","D",82,4,3.6,2,252,134,"Good","owner-occupied",51.659789,-0.209252,47,120,5,"high barnet","Affinity Water",60200,"Barnet","tube",1,0,0,1.0209602,498000,639555.35249897,0.284247695781065,0
4278,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","D",68,4,3.4,1.5,284,123,"Average","rental (private)",51.358038,-0.092941,68,65,5,"south croydon","Thames Water",61500,"Croydon","rail",0,1,0,0.46605,339000,435205.625588554,0.28379240586594,0
2006,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E14","C",43.43,2,1.8,1.8,279,271,"Average","rental (private)",51.512759,-0.03534,106,7,2,"limehouse","Thames Water",58600,"Tower Hamlets","light_rail",0,0,1,0.1951196,406000,520953.521509549,0.283136752486574,0
10188,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N14","D",72.4,4,3.2,3.2,263,263,"Average","owner-occupied",51.637296,-0.13284,48,73,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.4281446,639000,819808.437663107,0.28295530150721,0
11525,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","E",73,3,4.4,1,342,72,"Poor","owner-occupied",51.38171,-0.166985,128,28,4,"hackbridge","SES Water",48600,"Sutton","rail",0,1,0,0.8364044,342000,438708.832020645,0.282774362633465,0
14554,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB8","F",88,6,10,2,677,128,"Average","owner-occupied",51.547903,-0.472104,61,55,6,"uxbridge","Affinity Water",47400,"Hillingdon","tube",2,0,0,0.3026218,376000,482215.635895639,0.282488393339464,0
8624,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E3","E",97,3,6.7,5.3,411,324,"Very Poor","owner-occupied",51.522923,-0.022116,34,15,2,"devons road","Thames Water",51200,"Tower Hamlets","light_rail",0,0,1,0.2908152,570000,730278.867183473,0.281190995058724,0
15078,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW2","E",202,7,11,5.2,311,144,"Very Poor","owner-occupied",51.545646,-0.225437,99,64,2,"willesden green","Thames Water",54700,"Camden","tube",1,0,0,0.7096388,935000,1197826.69325364,0.281098067650951,0
4411,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW16","C",40,2,2.7,2.2,378,316,"Average","owner-occupied",51.433503,-0.117293,66,68,3,"streatham hill","Thames Water",53400,"Croydon","rail",0,1,0,0.6574412,301000,385535.078705981,0.280847437561398,0
6386,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N21","D",92,4,4.8,2.3,297,140,"Average","owner-occupied",51.625878,-0.090472,91,25,4,"winchmore hill","Thames Water",48600,"Enfield","rail",0,1,0,1.0464376,483000,618400.355242077,0.280331998430802,0
12561,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR5","E",76,5,4.7,1.8,353,131,"Average","owner-occupied",51.322547,-0.149783,98,113,6,"woodmansterne","SES Water",63300,"Croydon","rail",0,1,0,0.3784326,425000,543698.952664631,0.279291653328544,0
13832,NA,NA,"F","N","L",NA,NA,NA,"BLACKHEATH",NA,NA,"SE3","E",38.51,2,4.3,3.6,735,614,"Very Poor","rental (private)",51.473465,0.019965,32,43,3,"blackheath","Thames Water",67800,"Greenwich","rail",0,1,0,0.8861164,287000,367146.942297364,0.279257638666773,0
2454,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA9","D",100,4,4.1,1.5,233,85,"Poor","owner-occupied",51.57229,-0.286662,118,49,4,"preston road","Affinity Water",47800,"Brent","tube",1,0,0,0.4306302,502000,642095.662531166,0.279075024962481,0
8830,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR3","B",43,2,1.7,1.5,228,211,"Good","owner-occupied",51.40058,-0.041042,94,36,4,"elmers end","Thames Water",59500,"Bromley","light_rail",0,1,1,0.5816304,203000,259585.460838708,0.278746112505951,0
2928,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE13","D",70,2,3.5,1.6,283,133,"Average","owner-occupied",51.452521,-0.013718,52,19,3,"ladywell","Thames Water",55700,"Lewisham","rail",0,1,0,0.5921942,293000,374647.493470915,0.278660387272746,0
1624,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W6","D",75,3,3.4,2.1,234,147,"Good","rental (private)",51.485703,-0.216152,71,6,2,"barons court","Thames Water",51700,"Hammersmith and Fulham","tube",2,0,0,0.5723094,584000,746471.736645846,0.278205028503162,0
11358,NA,NA,"S","N","F",NA,NA,NA,"CHEAM",NA,NA,"SM3","D",99,5,4.1,1.5,237,82,"Average","owner-occupied",51.360692,-0.21396,55,60,5,"cheam","SES Water",59000,"Sutton","rail",0,1,0,0.5909514,476000,608123.712751093,0.277570825107338,0
14826,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE2","E",94,6,4.7,1.9,283,113,"Average","owner-occupied",51.481722,0.132652,82,69,4,"abbey wood","Thames Water",50100,"Greenwich","rail",0,1,0,1.1284624,361000,460613.891876602,0.275938758660946,0
1543,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N4","E",156,6,7,3,267,113,"Very Poor","owner-occupied",51.570425,-0.114052,183,39,3,"crouch hill","Thames Water",52100,"Hackney","light_rail",0,0,1,0.260988,778000,992439.219737663,0.275628817143526,0
6022,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE10","C",39,2,1.5,1.4,211,197,"Average","owner-occupied",51.474062,-0.018113,81,10,2,"deptford bridge","Thames Water",61400,"Greenwich","light_rail",0,0,1,0.2031978,322000,410722.532762675,0.275535816033151,0
1808,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE9","D",69,5,3.5,1.3,290,103,"Average","owner-occupied",51.459994,0.060267,56,52,4,"eltham","Thames Water",56600,"Greenwich","rail",0,1,0,0.5300542,362000,461575.277108778,0.275069826267343,0
3822,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","D",72,5,2.8,0.8,222,59,"Average","owner-occupied",51.54602,0.145479,99,9,5,"dagenham heathway","Essex & Suffolk Water",39900,"Barking and Dagenham","tube",1,0,0,0.5269472,291000,370811.806751958,0.274267377154493,0
5438,NA,NA,"T","N","F",NA,NA,NA,"WIMBLEDON",NA,NA,"SW19","D",50,4,3.1,0.7,320,69,"Average","owner-occupied",51.426936,-0.216039,40,57,3,"wimbledon","Thames Water",68500,"Merton","tube",1,1,1,0.6909968,653000,831749.036549335,0.273735124884127,0
5343,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",29.66,2,2.4,2,535,444,"Good","owner-occupied",51.472923,-0.077211,8,13,2,"peckham rye","Thames Water",52500,"Southwark","light_rail",0,1,1,0.5362682,350000,445728.030337728,0.273508658107795,0
5395,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT9","C",81,3,2.3,1,160,66,"Good","owner-occupied",51.37402,-0.297436,90,32,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.9488778,372000,473595.298268457,0.273105640506605,0
4221,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE26","C",50,2,1.5,1,164,119,"Average","owner-occupied",51.426169,-0.043992,63,35,4,"lower sydenham","Thames Water",52600,"Lewisham","rail",0,1,0,0.71461,242000,308047.079000548,0.27292181405185,0
15872,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA15","D",89,4,4.3,1.4,274,86,"Average","owner-occupied",51.43768,0.096427,76,36,5,"sidcup","Thames Water",48100,"Bexley","rail",0,1,0,0.5083052,336000,427691.808449308,0.272892287051511,0
10449,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW7","D",148,6,5.9,2.6,226,98,"Average","owner-occupied",51.477984,-0.350377,63,24,4,"osterley","Thames Water",61500,"Hounslow","tube",1,0,0,0.6127004,627000,797542.406270569,0.271997458166777,0
